Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-12-02;54,184;54,184;54,184;54,184;;
2019-11-29;55,0353;55,0353;55,0353;55,0353;;
2019-11-28;55,2937;55,2937;55,2937;55,2937;;
2019-11-27;55,3561;55,3561;55,3561;55,3561;;
2019-11-26;55,1849;55,1849;55,1849;55,1849;;
2019-11-25;55,1596;55,1596;55,1596;55,1596;;
2019-11-22;54,6015;54,6015;54,6015;54,6015;;
2019-11-21;54,3534;54,3534;54,3534;54,3534;;
2019-11-20;54,5454;54,5454;54,5454;54,5454;;
2019-11-19;54,7772;54,7772;54,7772;54,7772;;
2019-11-18;54,8475;54,8475;54,8475;54,8475;;
2019-11-15;54,8644;54,8644;54,8644;54,8644;;
2019-11-14;54,6489;54,6489;54,6489;54,6489;;
2019-11-13;54,8375;54,8375;54,8375;54,8375;;
2019-11-12;54,9833;54,9833;54,9833;54,9833;;
2019-11-11;54,7721;54,7721;54,7721;54,7721;;
2019-11-08;54,7843;54,7843;54,7843;54,7843;;
2019-11-07;54,9344;54,9344;54,9344;54,9344;;
2019-11-06;54,7422;54,7422;54,7422;54,7422;;
2019-11-05;54,6263;54,6263;54,6263;54,6263;;
2019-11-04;54,5048;54,5048;54,5048;54,5048;;
2019-11-01;53,9635;53,9635;53,9635;53,9635;;
2019-10-31;53,5923;53,5923;53,5923;53,5923;;
2019-10-30;53,8855;53,8855;53,8855;53,8855;;
2019-10-29;53,8213;53,8213;53,8213;53,8213;;
2019-10-28;53,903;53,903;53,903;53,903;;
2019-10-25;53,7844;53,7844;53,7844;53,7844;;
2019-10-24;53,7019;53,7019;53,7019;53,7019;;
2019-10-23;53,3737;53,3737;53,3737;53,3737;;
2019-10-22;53,3179;53,3179;53,3179;53,3179;;
2019-10-21;53,2488;53,2488;53,2488;53,2488;;
2019-10-18;52,9198;52,9198;52,9198;52,9198;;
2019-10-17;53,0858;53,0858;53,0858;53,0858;;
2019-10-16;53,127;53,127;53,127;53,127;;
2019-10-15;53,2082;53,2082;53,2082;53,2082;;
2019-10-14;52,6493;52,6493;52,6493;52,6493;;
2019-10-11;52,9005;52,9005;52,9005;52,9005;;
2019-10-10;51,7374;51,7374;51,7374;51,7374;;
2019-10-09;51,4017;51,4017;51,4017;51,4017;;
2019-10-08;51,1837;51,1837;51,1837;51,1837;;
2019-10-07;51,755;51,755;51,755;51,755;;
2019-10-04;51,3845;51,3845;51,3845;51,3845;;
2019-10-03;51,0261;51,0261;51,0261;51,0261;;
2019-10-02;51,0179;51,0179;51,0179;51,0179;;
2019-10-01;52,4357;52,4357;52,4357;52,4357;;
2019-09-30;53,1354;53,1354;53,1354;53,1354;;
2019-09-27;52,9512;52,9512;52,9512;52,9512;;
2019-09-26;52,6916;52,6916;52,6916;52,6916;;
2019-09-25;52,3678;52,3678;52,3678;52,3678;;
2019-09-24;52,6581;52,6581;52,6581;52,6581;;
2019-09-23;52,6803;52,6803;52,6803;52,6803;;
2019-09-20;53,0667;53,0667;53,0667;53,0667;;
2019-09-19;52,9112;52,9112;52,9112;52,9112;;
2019-09-18;52,5751;52,5751;52,5751;52,5751;;
2019-09-17;52,5747;52,5747;52,5747;52,5747;;
2019-09-16;52,606;52,606;52,606;52,606;;
2019-09-13;52,9037;52,9037;52,9037;52,9037;;
2019-09-12;52,7572;52,7572;52,7572;52,7572;;
2019-09-11;52,6635;52,6635;52,6635;52,6635;;
2019-09-10;52,2424;52,2424;52,2424;52,2424;;
2019-09-09;52,1464;52,1464;52,1464;52,1464;;
2019-09-06;52,2835;52,2835;52,2835;52,2835;;
2019-09-05;52,1279;52,1279;52,1279;52,1279;;
2019-09-04;51,7308;51,7308;51,7308;51,7308;;
2019-09-03;51,2677;51,2677;51,2677;51,2677;;
2019-09-02;51,3794;51,3794;51,3794;51,3794;;
2019-08-30;51,2019;51,2019;51,2019;51,2019;;
2019-08-29;50,8537;50,8537;50,8537;50,8537;;
2019-08-28;50,3222;50,3222;50,3222;50,3222;;
2019-08-27;50,3901;50,3901;50,3901;50,3901;;
2019-08-23;50,0876;50,0876;50,0876;50,0876;;
2019-08-22;50,4951;50,4951;50,4951;50,4951;;
2019-08-21;50,6822;50,6822;50,6822;50,6822;;
2019-08-20;50,0702;50,0702;50,0702;50,0702;;
2019-08-19;50,4272;50,4272;50,4272;50,4272;;
2019-08-16;49,8621;49,8621;49,8621;49,8621;;
2019-08-15;49,2411;49,2411;49,2411;49,2411;;
2019-08-14;49,3428;49,3428;49,3428;49,3428;;
2019-08-13;50,1702;50,1702;50,1702;50,1702;;
2019-08-12;49,8908;49,8908;49,8908;49,8908;;
2019-08-09;50,0465;50,0465;50,0465;50,0465;;
2019-08-08;50,4636;50,4636;50,4636;50,4636;;
2019-08-07;49,575;49,575;49,575;49,575;;
2019-08-06;49,4615;49,4615;49,4615;49,4615;;
2019-08-05;49,6835;49,6835;49,6835;49,6835;;
2019-08-02;50,8819;50,8819;50,8819;50,8819;;
2019-08-01;52,1755;52,1755;52,1755;52,1755;;
2019-07-31;51,9574;51,9574;51,9574;51,9574;;
2019-07-30;51,8691;51,8691;51,8691;51,8691;;
2019-07-29;52,6217;52,6217;52,6217;52,6217;;
2019-07-26;52,5747;52,5747;52,5747;52,5747;;
2019-07-25;52,4111;52,4111;52,4111;52,4111;;
2019-07-24;52,7073;52,7073;52,7073;52,7073;;
2019-07-23;52,6877;52,6877;52,6877;52,6877;;
2019-07-22;52,1645;52,1645;52,1645;52,1645;;
2019-07-19;52,0904;52,0904;52,0904;52,0904;;
2019-07-18;52,0388;52,0388;52,0388;52,0388;;
2019-07-17;52,153;52,153;52,153;52,153;;
2019-07-16;52,3493;52,3493;52,3493;52,3493;;
2019-07-15;52,1635;52,1635;52,1635;52,1635;;
2019-07-12;52,0559;52,0559;52,0559;52,0559;;
2019-07-11;52,0452;52,0452;52,0452;52,0452;;
2019-07-10;52,1166;52,1166;52,1166;52,1166;;
2019-07-09;52,2197;52,2197;52,2197;52,2197;;
2019-07-08;52,4695;52,4695;52,4695;52,4695;;
2019-07-05;52,4983;52,4983;52,4983;52,4983;;
2019-07-04;52,8752;52,8752;52,8752;52,8752;;
2019-07-03;52,8175;52,8175;52,8175;52,8175;;
2019-07-02;52,3866;52,3866;52,3866;52,3866;;
2019-07-01;52,1865;52,1865;52,1865;52,1865;;
2019-06-28;51,7959;51,7959;51,7959;51,7959;;
2019-06-27;51,4517;51,4517;51,4517;51,4517;;
2019-06-26;51,438;51,438;51,438;51,438;;
2019-06-25;51,5904;51,5904;51,5904;51,5904;;
2019-06-24;51,645;51,645;51,645;51,645;;
2019-06-21;51,7673;51,7673;51,7673;51,7673;;
2019-06-20;51,9579;51,9579;51,9579;51,9579;;
2019-06-19;51,7649;51,7649;51,7649;51,7649;;
2019-06-18;51,7424;51,7424;51,7424;51,7424;;
2019-06-17;50,8665;50,8665;50,8665;50,8665;;
2019-06-14;50,9083;50,9083;50,9083;50,9083;;
2019-06-13;51,1152;51,1152;51,1152;51,1152;;
2019-06-12;51,0321;51,0321;51,0321;51,0321;;
2019-06-11;51,198;51,198;51,198;51,198;;
2019-06-07;50,7309;50,7309;50,7309;50,7309;;
2019-06-06;50,2662;50,2662;50,2662;50,2662;;
2019-06-05;50,2647;50,2647;50,2647;50,2647;;
2019-06-04;50,0902;50,0902;50,0902;50,0902;;
2019-06-03;49,8026;49,8026;49,8026;49,8026;;
2019-05-31;49,5902;49,5902;49,5902;49,5902;;
2019-05-30;49,9923;49,9923;49,9923;49,9923;;
2019-05-29;49,775;49,775;49,775;49,775;;
2019-05-28;50,4695;50,4695;50,4695;50,4695;;
2019-05-24;50,4415;50,4415;50,4415;50,4415;;
2019-05-23;50,1603;50,1603;50,1603;50,1603;;
2019-05-22;50,8602;50,8602;50,8602;50,8602;;
2019-05-21;50,9174;50,9174;50,9174;50,9174;;
2019-05-20;50,6295;50,6295;50,6295;50,6295;;
2019-05-17;51,1013;51,1013;51,1013;51,1013;;
2019-05-16;51,2629;51,2629;51,2629;51,2629;;
2019-05-15;50,5937;50,5937;50,5937;50,5937;;
2019-05-14;50,3348;50,3348;50,3348;50,3348;;
2019-05-13;49,8197;49,8197;49,8197;49,8197;;
2019-05-10;50,4045;50,4045;50,4045;50,4045;;
2019-05-09;50,2632;50,2632;50,2632;50,2632;;
2019-05-08;51,0085;51,0085;51,0085;51,0085;;
2019-05-07;50,9138;50,9138;50,9138;50,9138;;
2019-05-03;52,0408;52,0408;52,0408;52,0408;;
2019-05-02;51,8313;51,8313;51,8313;51,8313;;
2019-04-30;52,0912;52,0912;52,0912;52,0912;;
2019-04-29;52,0435;52,0435;52,0435;52,0435;;
2019-04-26;51,9731;51,9731;51,9731;51,9731;;
2019-04-25;51,8506;51,8506;51,8506;51,8506;;
2019-04-24;51,922;51,922;51,922;51,922;;
2019-04-23;51,9956;51,9956;51,9956;51,9956;;
2019-04-18;51,8433;51,8433;51,8433;51,8433;;
2019-04-17;51,7165;51,7165;51,7165;51,7165;;
2019-04-16;51,6413;51,6413;51,6413;51,6413;;
2019-04-15;51,4926;51,4926;51,4926;51,4926;;
2019-04-12;51,3996;51,3996;51,3996;51,3996;;
2019-04-11;51,3096;51,3096;51,3096;51,3096;;
2019-04-10;51,2535;51,2535;51,2535;51,2535;;
2019-04-09;51,108;51,108;51,108;51,108;;
2019-04-08;51,3476;51,3476;51,3476;51,3476;;
2019-04-05;51,4148;51,4148;51,4148;51,4148;;
2019-04-04;51,3464;51,3464;51,3464;51,3464;;
2019-04-03;51,4429;51,4429;51,4429;51,4429;;
2019-04-02;50,9542;50,9542;50,9542;50,9542;;
2019-04-01;50,7752;50,7752;50,7752;50,7752;;
2019-03-29;50,1692;50,1692;50,1692;50,1692;;
2019-03-28;49,8418;49,8418;49,8418;49,8418;;
2019-03-27;49,8992;49,8992;49,8992;49,8992;;
2019-03-26;49,8721;49,8721;49,8721;49,8721;;
2019-03-25;49,4959;49,4959;49,4959;49,4959;;
2019-03-22;49,722;49,722;49,722;49,722;;
